City,Date,PM2_5,PM10,SO2,NOx,NH3,CO,O3,AQI,AQI_Bucket
Delhi,2020-03-29,27.59,55.75,10.39,16.42,23.98,0.52,35.75,64.0,Satisfactory
Delhi,2018-07-27,21.75,35.79,9.13,25.77,33.02,0.91,19.82,68.0,Satisfactory
Delhi,2019-09-29,16.91,51.03,8.85,19.7,21.99,0.74,22.84,68.0,Satisfactory
Delhi,2018-09-22,24.29,46.36,11.11,19.92,23.58,0.73,23.89,76.0,Satisfactory
Delhi,2020-03-27,26.89,45.48,11.04,15.89,27.4,0.53,27.38,76.0,Satisfactory
Delhi,2019-08-12,20.53,51.91,8.14,27.51,24.89,1.02,21.46,80.0,Satisfactory
Delhi,2020-04-01,32.88,65.84,13.0,19.26,26.73,0.62,35.06,80.0,Satisfactory
Delhi,2018-07-23,32.39,69.73,10.43,29.43,39.3,0.81,26.11,80.0,Satisfactory
Delhi,2020-05-31,21.51,40.43,9.06,13.15,34.91,0.84,42.29,80.0,Satisfactory
Delhi,2019-09-19,21.74,62.19,9.29,20.35,22.6,0.78,27.34,80.0,Satisfactory
Delhi,2020-05-30,23.09,53.19,9.95,14.11,36.19,0.84,50.29,84.0,Satisfactory
Delhi,2017-09-24,35.5,81.42,15.901253291205897,12.69,19.11,0.37,22.63,84.0,Satisfactory
Delhi,2020-04-03,31.36,62.69,11.99,19.33,21.54,0.61,46.82,84.0,Satisfactory
Delhi,2017-09-07,40.34,67.06,15.901253291205897,7.9,36.46,0.36,24.93,88.0,Satisfactory
Delhi,2017-09-02,20.06,45.86,15.901253291205897,10.33,33.97,0.48,25.0,88.0,Satisfactory
Delhi,2017-09-06,39.41,85.23,15.901253291205897,9.89,31.07,0.33,24.95,88.0,Satisfactory
Delhi,2017-09-05,35.61,75.82,15.901253291205897,8.93,30.21,0.37,25.08,88.0,Satisfactory
Delhi,2017-09-03,38.19,79.78,15.901253291205897,8.88,25.9,0.4,25.07,88.0,Satisfactory
Delhi,2018-08-29,36.06,65.58,10.23,27.86,29.36,0.9,21.53,88.0,Satisfactory
Delhi,2018-09-10,36.99,83.98,11.21,30.96,24.26,0.88,29.46,92.0,Satisfactory
Delhi,2020-05-04,26.63,60.59,11.92,20.79,31.35,0.72,50.56,92.0,Satisfactory
Delhi,2018-08-12,25.7,83.58,9.09,25.93,30.55,0.66,23.92,92.0,Satisfactory
Delhi,2017-09-22,11.81,18.59,15.901253291205897,11.24,17.63,0.32,24.88,92.0,Satisfactory
Delhi,2019-07-17,32.06,67.73,8.91,26.68,25.91,1.03,31.48,92.0,Satisfactory
Delhi,2018-07-15,37.76,78.42,10.64,25.51,32.08,0.78,28.01,92.0,Satisfactory
Delhi,2020-03-25,37.87,68.03,11.49,22.57,34.43,0.68,32.11,92.0,Satisfactory
Delhi,2017-09-09,54.83,111.65,15.901253291205897,11.27,31.1,0.45,25.77,96.0,Satisfactory
Delhi,2019-09-20,40.33,106.47,10.81,30.32,24.91,0.95,29.76,96.0,Satisfactory
Delhi,2018-07-14,33.82,70.35,11.13,31.3,34.11,0.84,29.2,96.0,Satisfactory
Delhi,2019-09-06,35.81,89.47,10.9,27.49,34.35,0.99,27.22,96.0,Satisfactory
Delhi,2018-09-12,28.55,103.27,10.31,29.28,22.38,0.71,22.44,96.0,Satisfactory
Delhi,2019-09-25,30.52,86.31,8.94,27.25,24.88,0.9,28.53,100.0,Satisfactory
Delhi,2018-07-29,44.03,116.89,9.37,30.46,36.7,0.74,26.19,100.0,Satisfactory
Delhi,2020-06-01,41.05,80.47,14.02,17.6,35.0,0.96,50.57,100.0,Satisfactory
Delhi,2016-08-31,37.1,60.16,8.72,59.5,28.42,2.07,41.57,100.0,Satisfactory
Delhi,2018-08-25,21.96,82.69,10.9,26.16,25.87,0.68,20.69,100.0,Satisfactory
Delhi,2018-08-19,47.01,96.0,11.4,33.12,31.46,1.07,32.1,100.0,Satisfactory
Delhi,2020-04-07,33.12,94.02,13.46,17.38,25.53,0.6,42.65,100.0,Satisfactory
Delhi,2020-02-22,63.62,123.44,13.38,50.12,33.46,1.2,32.03,104.0,Moderate
Delhi,2017-09-25,50.09,100.02,15.901253291205897,13.13,19.81,0.37,24.48,104.0,Moderate
Delhi,2019-08-07,32.63,72.98,9.81,38.88,33.65,1.22,29.87,104.0,Moderate
Delhi,2020-06-26,50.01,112.08,11.66,21.75,32.64,1.01,24.82,104.0,Moderate
Delhi,2020-06-07,39.99,91.17,11.89,17.92,30.79,0.86,45.4,104.0,Moderate
Delhi,2019-04-18,38.92,91.55,15.05,35.02,26.28,1.01,50.12,104.0,Moderate
Delhi,2019-08-03,38.54,80.35,9.43,33.32,35.33,1.07,27.74,104.0,Moderate
Delhi,2015-09-22,35.75,70.38,11.57,41.5,23.06,0.95,39.83,104.0,Moderate
Delhi,2020-06-22,39.47,77.48,11.08,17.46,34.32,0.91,42.76,104.0,Moderate
Delhi,2016-07-27,40.55,58.09,10.82,65.28,42.48,1.36,56.73,108.0,Moderate
Delhi,2018-09-13,27.49,115.88,11.24,30.78,20.34,0.63,23.11,108.0,Moderate
Delhi,2019-08-05,52.2,104.96,9.37,38.54,37.17,1.24,28.66,108.0,Moderate
Delhi,2019-10-05,39.48,108.22,8.08,36.22,23.56,1.03,32.66,108.0,Moderate
Delhi,2016-07-12,39.32,57.16,9.06,58.24,33.66,2.36,43.95,108.0,Moderate
Delhi,2015-03-08,63.24,80.2,3.98,27.44,16.12,8.19,20.71,108.0,Moderate
Delhi,2018-08-08,36.7,76.04,9.47,30.33,38.57,1.02,31.12,108.0,Moderate
Delhi,2018-09-05,39.77,101.8,9.62,37.55,29.56,1.04,20.64,108.0,Moderate
Delhi,2019-02-27,47.18,91.52,12.52,33.41,26.57,0.79,31.38,112.0,Moderate
Delhi,2016-03-13,58.95,232.80922877846785,7.25,15.13,41.997150000000012,1.43,66.25,112.0,Moderate
Delhi,2020-06-27,39.8,155.94,10.38,22.47,31.43,0.87,18.88,112.0,Moderate
Delhi,2019-09-21,39.23,96.29,9.63,32.82,24.45,0.99,28.51,112.0,Moderate
Delhi,2020-03-05,31.43,67.5,11.32,28.54,32.27,0.81,36.98,112.0,Moderate
Delhi,2020-06-08,46.9,103.27,15.78,21.44,31.81,0.94,51.77,112.0,Moderate
Delhi,2019-02-23,56.51,115.07,15.66,30.5,26.26,0.85,37.26,116.0,Moderate
Delhi,2018-09-02,40.9,80.4,9.81,29.51,31.34,0.87,23.36,116.0,Moderate
Delhi,2016-07-30,42.7,50.0,8.69,68.62,36.4,1.55,49.28,116.0,Moderate
Delhi,2016-07-18,44.08,77.07,7.31,54.62,51.53,1.47,36.73,120.0,Moderate
Delhi,2016-08-05,39.3,78.77,9.36,42.56,32.81,1.2,63.17,120.0,Moderate
Delhi,2020-03-15,60.99,124.24,13.92,46.69,31.09,0.9,37.25,124.0,Moderate
Delhi,2019-07-22,60.38,119.66,8.95,45.91,43.72,1.55,34.79,124.0,Moderate
Delhi,2020-03-24,55.85,103.62,15.81,26.48,31.91,0.81,38.23,124.0,Moderate
Delhi,2018-09-16,43.09,131.43,11.14,31.12,24.13,0.72,26.12,124.0,Moderate
Delhi,2020-04-30,49.96,115.63,17.42,20.45,32.99,0.84,59.55,128.0,Moderate
Delhi,2018-06-26,29.98,92.12,13.16,26.14,35.67,0.72,33.09,128.0,Moderate
Delhi,2018-08-15,43.0,117.21,8.85,22.86,37.96,0.84,34.04,128.0,Moderate
Delhi,2018-07-04,45.76,113.75,10.14,25.67,37.0,0.78,45.71,128.0,Moderate
Delhi,2020-03-11,55.19,112.57,13.82,24.99,32.88,0.76,42.36,128.0,Moderate
Delhi,2019-03-25,65.0,150.34,20.19,30.48,30.32,0.93,36.06,136.0,Moderate
Delhi,2016-07-31,48.03,70.62,8.01,54.99,37.62,1.29,85.11,136.0,Moderate
Delhi,2019-02-08,72.29,156.6,12.66,49.45,29.11,0.94,30.59,136.0,Moderate
Delhi,2015-09-21,45.65,109.7,13.55,56.18,27.96,1.16,48.02,136.0,Moderate
Delhi,2017-09-21,55.93,76.81,15.901253291205897,16.34,31.36,0.46,23.1,144.0,Moderate
Delhi,2019-02-26,59.97,120.3,16.88,48.45,32.19,0.95,32.19,144.0,Moderate
Delhi,2020-02-29,60.01,115.82,12.05,27.57,34.88,0.83,37.35,144.0,Moderate
Delhi,2020-06-04,68.24,143.79,17.97,29.57,38.85,1.09,39.14,144.0,Moderate
Delhi,2020-06-12,64.0,152.7,12.9,29.74,38.64,1.06,43.37,152.0,Moderate
Delhi,2020-04-15,58.31,190.98,14.89,24.05,28.36,0.93,38.22,152.0,Moderate
Delhi,2016-07-04,57.1,75.83,8.88,50.05,35.38,1.72,52.3,160.0,Moderate
Delhi,2018-06-05,61.72,152.57,7.51,32.62,43.21,0.82,48.46,160.0,Moderate
Delhi,2015-07-28,24.69,51.98,7.61,127.68,28.99,0.74,38.49,160.0,Moderate
Delhi,2018-10-03,63.37,177.17,13.36,56.37,31.83,1.13,36.72,160.0,Moderate
Delhi,2019-05-19,81.99,162.83,17.36,40.46,35.4,1.21,59.34,168.0,Moderate
Delhi,2019-03-13,89.17,231.19,22.48,59.86,32.39,1.27,33.94,168.0,Moderate
Delhi,2018-05-09,71.99,177.76,12.35,56.74,43.68,1.46,53.1,168.0,Moderate
Delhi,2018-06-25,46.9,155.61,12.17,31.12,32.64,0.74,39.06,168.0,Moderate
Delhi,2018-07-09,70.48,169.96,11.0,28.69,55.38,0.93,54.8,168.0,Moderate
Delhi,2018-09-30,69.49,155.26,12.38,35.4,31.15,1.0,35.54,176.0,Moderate
Delhi,2019-05-18,44.28,106.51,10.93,29.15,39.74,1.04,45.46,176.0,Moderate
Delhi,2018-07-08,68.2,179.05,11.6,35.86,57.11,0.98,65.27,176.0,Moderate
Delhi,2016-03-22,47.43,139.62,13.54,32.05,21.64,0.96,70.69,176.0,Moderate
Delhi,2017-09-28,75.4,102.91,6.08,23.52,54.37,0.43,34.06,176.0,Moderate
Delhi,2019-06-08,69.75,187.62,13.47,50.16,38.84,1.47,63.64,184.0,Moderate
Delhi,2015-08-17,61.84,134.2,11.22,148.85,29.73,1.09,45.05,184.0,Moderate
Delhi,2015-08-04,54.46,136.88,9.72,142.99,31.77,1.21,56.88,184.0,Moderate
Delhi,2015-07-25,46.01,97.0,15.58,141.1,37.05,1.0,45.9,184.0,Moderate
Delhi,2019-06-07,54.81,152.39,14.44,32.74,32.37,1.11,74.12,192.0,Moderate
Delhi,2018-03-07,87.62,178.53,13.23,54.4,36.46,1.11,45.24,192.0,Moderate
Delhi,2016-09-19,75.02,143.48,14.63,74.28,34.17,1.08,88.62,192.0,Moderate
Delhi,2015-06-26,76.0,182.48,6.84,101.06,45.56,1.04,60.99,192.0,Moderate
Delhi,2017-06-01,95.23,257.16,23.0,52.3,57.81,1.08,65.67,192.0,Moderate
Delhi,2020-03-02,99.34,203.51,15.81,85.92,39.78,1.58,36.64,192.0,Moderate
Delhi,2019-05-16,75.45,218.38,15.36,51.51,44.72,1.38,46.97,192.0,Moderate
Delhi,2020-03-04,82.9,193.79,16.22,60.78,37.32,1.1,41.77,200.0,Moderate
Delhi,2018-09-28,83.78,214.66,12.98,93.15,35.57,1.78,37.24,200.0,Moderate
Delhi,2015-03-04,91.07,139.15,4.68,28.73,17.44,10.64,25.83,200.0,Moderate
Delhi,2017-10-11,104.45,122.3,6.57,14.22,64.21,0.25,29.67,208.0,Poor
Delhi,2018-05-21,71.25,209.67,12.73,48.33,41.07,0.91,60.27,208.0,Poor
Delhi,2016-04-06,91.82,202.91,31.06,64.76,32.31,1.4,37.04,208.0,Poor
Delhi,2016-02-23,86.17,194.61,21.27,58.22,28.75,1.41,95.32,208.0,Poor
Delhi,2015-03-14,67.94,105.29,10.14,32.1,29.21,9.18,23.39,208.0,Poor
Delhi,2019-04-03,85.02,206.04,21.6,58.01,30.85,1.32,51.06,208.0,Poor
Delhi,2019-10-10,100.82,215.18,13.83,54.51,29.71,1.34,53.51,208.0,Poor
Delhi,2015-03-07,77.57,90.54,5.18,24.66,16.83,9.48,23.09,216.0,Poor
Delhi,2016-04-08,89.78,193.14,48.86,75.27,31.01,1.52,34.75,216.0,Poor
Delhi,2019-05-20,93.97,218.72,19.81,61.22,35.13,1.35,53.31,216.0,Poor
Delhi,2016-09-03,46.77,208.01,10.09,76.16,23.2,0.91,68.7,216.0,Poor
Delhi,2018-04-18,73.44,256.18,13.29,46.57,33.33,1.04,51.01,216.0,Poor
Delhi,2016-09-30,84.33,179.81,15.0,61.77,32.18,1.01,87.95,224.0,Poor
Delhi,2018-03-20,109.99,249.2,20.52,82.08,44.26,1.42,51.95,224.0,Poor
Delhi,2016-08-28,57.09,170.2,7.04,38.71,31.55,1.67,27.7,224.0,Poor
Delhi,2017-10-08,102.2,155.03,24.0,14.05,41.02,0.24,35.32,224.0,Poor
Delhi,2015-08-20,40.83,210.86,11.59,72.35,20.57,0.78,42.13,232.0,Poor
Delhi,2015-04-14,77.07,132.68,14.04,50.06,36.68,6.85,55.44,232.0,Poor
Delhi,2019-04-24,85.7,262.58,19.17,39.67,37.64,1.41,61.45,232.0,Poor
Delhi,2019-06-03,66.94,300.7,12.64,26.82,43.32,1.03,60.03,232.0,Poor
Delhi,2019-02-19,126.12,229.75,15.93,65.95,41.33,1.56,36.66,232.0,Poor
Delhi,2015-07-17,77.99,148.95,12.46,128.36,40.17,1.88,61.43,232.0,Poor
Delhi,2016-10-05,81.71,150.37,14.4,108.73,46.47,1.26,85.94,232.0,Poor
Delhi,2015-09-28,69.57,190.18,10.38,63.74,26.35,1.25,53.82,240.0,Poor
Delhi,2019-04-09,87.74,225.5,22.03,60.44,38.26,1.44,57.86,240.0,Poor
Delhi,2016-09-10,45.7,190.45,10.81,63.72,21.07,0.75,55.82,240.0,Poor
Delhi,2015-03-19,69.51,136.67,4.97,30.29,36.77,7.89,27.07,240.0,Poor
Delhi,2018-04-15,107.36,258.52,17.56,75.59,40.66,2.26,53.47,240.0,Poor
Delhi,2018-05-17,105.99,288.92,13.61,44.55,45.08,0.85,70.39,240.0,Poor
Delhi,2016-03-09,109.16,164.84,31.56,76.08,35.16,1.16,66.4,248.0,Poor
Delhi,2019-10-23,122.12,268.58,14.08,80.24,34.38,1.79,44.15,248.0,Poor
Delhi,2018-02-16,123.19,219.11,12.49,60.03,49.81,1.21,38.4,248.0,Poor
Delhi,2019-04-27,73.06,301.82,21.85,34.4,28.15,1.05,52.16,248.0,Poor
Delhi,2019-01-15,134.57,229.1,17.09,61.72,39.74,1.37,29.85,248.0,Poor
Delhi,2015-08-27,61.47,237.68,10.59,74.7,25.74,1.35,56.61,248.0,Poor
Delhi,2018-12-14,113.42,196.85,12.5,60.27,42.01,1.22,27.74,248.0,Poor
Delhi,2015-03-21,96.28,172.91,7.31,37.78,32.01,8.82,25.97,248.0,Poor
Delhi,2016-06-16,62.37,109.42,9.89,32.88,34.5,2.49,56.97,248.0,Poor
Delhi,2016-05-25,105.02,240.52,13.98,61.13,48.53,1.48,126.55,256.0,Poor
Delhi,2016-06-05,77.72,166.28,11.7,33.03,51.64,0.99,78.8,256.0,Poor
Delhi,2019-04-29,84.04,274.83,23.71,53.91,27.82,1.33,50.32,256.0,Poor
Delhi,2018-05-30,65.76,295.94,8.58,42.64,54.38,0.95,59.9,272.0,Poor
Delhi,2019-03-21,112.29,197.17,19.99,37.11,39.26,1.34,46.64,272.0,Poor
Delhi,2015-08-31,51.67,220.14,12.77,57.84,23.0,0.96,60.73,288.0,Poor
Delhi,2018-04-28,84.13,316.52,12.38,41.23,44.78,1.14,75.5,288.0,Poor
Delhi,2019-02-16,112.34,181.64,12.92,33.34,35.16,1.13,26.45,288.0,Poor
Delhi,2015-12-25,132.56,294.13,17.57,91.68,62.62,9.61,75.29,304.0,Very Poor
Delhi,2017-04-12,107.69,309.37,32.76,50.77,43.01,0.64,33.49,304.0,Very Poor
Delhi,2015-10-10,147.71,287.93,13.94,117.2,29.69,2.48,58.24,320.0,Very Poor
Delhi,2019-01-14,94.44,173.94,15.05,40.87,40.52,1.04,31.33,320.0,Very Poor
Delhi,2015-12-18,136.75,232.80922877846785,19.87,62.42,65.5,1.52,20.82,320.0,Very Poor
Delhi,2015-12-20,181.67,232.80922877846785,18.97,139.46,126.19,21.22,20.58,320.0,Very Poor
Delhi,2019-10-16,146.37,279.78,13.22,62.13,38.12,1.77,55.69,320.0,Very Poor
Delhi,2017-03-28,152.66,289.95,18.24,53.58,61.73,0.42,18.81,320.0,Very Poor
Delhi,2015-02-21,155.38,191.03,12.24,57.91,69.59,14.21,30.11,320.0,Very Poor
Delhi,2017-10-19,176.17,259.0,22.15,53.32,50.7,1.18,36.35,336.0,Very Poor
Delhi,2020-02-04,188.42,340.56,15.26,115.76,43.09,2.21,41.0,336.0,Very Poor
Delhi,2018-01-15,177.71,309.85,19.12,2.15,54.6,1.42,59.73,352.0,Very Poor
Delhi,2017-02-16,163.86,335.5,21.02,55.79,55.87,0.72,31.57,352.0,Very Poor
Delhi,2015-02-19,159.97,193.78,5.08,47.8,81.44,13.11,31.88,352.0,Very Poor
Delhi,2015-05-21,75.54,335.13,14.85,63.55,56.95,8.25,42.61,352.0,Very Poor
Delhi,2020-01-12,207.23,325.36,12.35,113.97,48.65,2.26,32.47,352.0,Very Poor
Delhi,2019-05-12,178.22,503.28,19.36,33.4,29.53,1.22,57.85,352.0,Very Poor
Delhi,2016-01-10,183.24,345.68,24.96,119.51,62.87,2.14,130.02,368.0,Very Poor
Delhi,2016-02-10,216.55,341.38,21.61,159.3,48.24,2.02,129.76,368.0,Very Poor
Delhi,2017-11-26,224.37,338.82,21.01,101.44,63.81,1.97,44.82,368.0,Very Poor
Delhi,2015-09-04,97.31,284.54,14.94,90.18,23.02,1.36,71.5,368.0,Very Poor
Delhi,2017-04-11,146.59,253.07,24.49,39.52,40.69,0.33,45.45,368.0,Very Poor
Delhi,2015-04-22,101.83,279.41,19.29,72.67,24.36,7.36,69.41,368.0,Very Poor
Delhi,2018-11-29,205.17,363.12,12.76,124.27,51.41,2.52,35.79,384.0,Very Poor
Delhi,2015-06-06,44.54,119.29,7.37,46.37,71.88,11.94,37.09,384.0,Very Poor
Delhi,2018-06-17,84.47,289.18,6.18,27.88,27.53,0.68,44.56,384.0,Very Poor
Delhi,2018-01-07,191.66,292.74,16.27,4.99,50.09,1.3,57.39,384.0,Very Poor
Delhi,2017-01-02,247.79,440.18,22.29,80.85,66.57,1.47,47.86,384.0,Very Poor
Delhi,2019-12-25,166.71,258.28,6.96,40.79,48.52,1.2,21.13,384.0,Very Poor
Delhi,2015-10-21,158.04,265.39,15.64,69.79,37.48,2.98,79.5,384.0,Very Poor
Delhi,2017-12-03,240.87,359.22,19.92,99.76,85.25,2.28,37.61,384.0,Very Poor
Delhi,2017-03-21,128.51,365.67,24.38,29.59,33.99,0.83,28.61,400.0,Very Poor
Delhi,2017-05-09,109.76,334.65,36.94,35.7,36.69,0.64,43.99,400.0,Very Poor
Delhi,2016-10-15,144.98,368.81,22.1,104.39,34.74,1.26,120.33,400.0,Very Poor
Delhi,2015-12-01,183.28,371.83,16.48,118.88,57.35,1.77,93.52,400.0,Very Poor
Delhi,2016-10-09,144.47,317.13,17.2,134.38,43.55,1.42,128.17,416.0,Severe
Delhi,2017-04-16,175.23,409.95,62.6,57.91,38.41,1.12,40.1,416.0,Severe
Delhi,2016-11-23,174.56,443.12,30.13,58.08,48.28,1.24,38.25,432.0,Severe
Delhi,2019-01-04,246.46,388.79,13.22,74.39,53.09,2.01,28.75,432.0,Severe
Delhi,2018-12-11,274.97,461.98,15.49,124.9,58.67,2.78,41.9,464.0,Severe
Delhi,2019-01-13,272.45,403.32,17.83,94.9,63.66,2.36,37.53,464.0,Severe
Delhi,2016-11-04,342.45,475.1,25.93,69.68,88.02,2.23,177.07,480.0,Severe
Delhi,2019-01-20,314.59,478.43,20.98,195.81,62.37,3.66,45.03,480.0,Severe
Delhi,2016-10-21,161.11,477.65,26.66,107.99,46.41,2.14,32.06,496.0,Severe
Delhi,2016-01-04,339.8,586.2,27.9,164.05,73.73,2.97,91.2,496.0,Severe
Delhi,2016-11-18,237.21,409.98,23.11,55.83,43.06,0.87,37.26,512.0,Severe
Delhi,2016-12-24,411.8,605.65,19.54,41.37,99.22,1.65,41.56,576.0,Severe
Delhi,2018-12-24,378.68,546.59,17.86,152.77,65.75,3.36,43.25,577.0,Severe
Delhi,2019-05-17,92.53,316.4,13.26,54.56,41.4,1.31,46.42,257.0,Poor
Delhi,2016-02-14,103.57,177.49,29.71,71.42,35.13,1.11,89.22,257.0,Poor
Delhi,2019-04-30,95.72,284.13,26.58,57.61,31.91,1.62,57.54,257.0,Poor
Delhi,2016-04-11,81.12,246.86,22.66,47.89,31.62,0.72,61.02,257.0,Poor
Delhi,2019-12-01,123.66,192.47,11.39,63.15,36.51,1.17,32.28,257.0,Poor
Delhi,2015-04-29,63.76,131.56,13.98,51.34,29.93,7.16,61.86,257.0,Poor
Delhi,2019-04-23,104.17,277.28,25.76,83.46,38.2,1.92,53.24,257.0,Poor
Delhi,2020-01-23,74.45,137.61,8.71,33.47,36.32,0.79,27.73,273.0,Poor
Delhi,2019-12-18,144.0,214.88,7.98,48.79,51.81,1.24,32.08,273.0,Poor
Delhi,2019-03-29,112.67,257.27,19.52,89.35,40.53,1.8,46.51,273.0,Poor
Delhi,2019-11-17,96.34,165.5,10.78,32.29,29.55,0.92,27.01,273.0,Poor
Delhi,2017-04-09,68.88,190.42,22.78,34.4,38.77,0.27,52.48,289.0,Poor
Delhi,2016-09-29,101.84,189.62,15.28,51.96,37.22,0.97,96.64,289.0,Poor
Delhi,2017-05-26,103.75,301.57,41.4,31.23,49.97,0.65,53.9,289.0,Poor
Delhi,2016-04-07,129.61,329.68,35.57,98.07,48.67,1.22,32.33,289.0,Poor
Delhi,2015-06-01,49.42,175.39,9.96,61.72,35.12,5.03,72.89,289.0,Poor
Delhi,2015-09-15,108.78,217.16,10.4,63.58,46.66,1.37,75.63,289.0,Poor
Delhi,2016-02-17,135.38,236.15,37.35,107.45,35.79,1.36,89.38,289.0,Poor
Delhi,2017-01-10,108.26,239.51,19.1,49.05,28.52,0.71,36.04,305.0,Very Poor
Delhi,2017-11-02,160.69,227.41,17.19,56.86,49.88,1.4,61.91,305.0,Very Poor
Delhi,2016-02-01,121.4,193.5,16.33,73.48,37.51,1.08,90.99,305.0,Very Poor
Delhi,2019-02-20,102.3,185.4,17.16,63.41,41.41,1.4,23.68,305.0,Very Poor
Delhi,2018-02-19,172.55,315.75,15.25,88.37,46.22,1.96,49.74,321.0,Very Poor
Delhi,2019-12-23,171.47,240.19,7.0,44.43,53.04,1.28,23.8,321.0,Very Poor
Delhi,2016-01-17,179.48,268.5,15.89,75.29,35.01,1.45,78.01,321.0,Very Poor
Delhi,2019-11-09,140.8,230.5,11.58,56.07,35.4,1.34,30.42,321.0,Very Poor
Delhi,2015-05-23,69.02,313.73,10.73,75.32,36.5,7.06,66.63,321.0,Very Poor
Delhi,2019-01-09,143.66,238.94,15.09,50.88,43.53,1.3,30.9,321.0,Very Poor
Delhi,2017-01-11,146.04,314.69,21.36,56.02,31.36,0.79,29.92,337.0,Very Poor
Delhi,2015-05-26,96.09,311.08,9.9,70.51,33.51,5.25,79.4,337.0,Very Poor
Delhi,2015-01-07,217.87,376.51,5.82,52.41,134.82,9.78,28.96,353.0,Very Poor
Delhi,2015-01-14,164.39,227.38,4.85,48.09,166.7,10.32,42.05,353.0,Very Poor
Delhi,2018-11-03,159.56,298.85,17.1,45.59,48.63,1.43,45.43,353.0,Very Poor
Delhi,2015-11-18,188.09,367.46,21.78,118.88,45.24,2.3,86.88,369.0,Very Poor
Delhi,2015-10-04,145.97,335.82,15.08,99.01,34.91,2.26,44.92,369.0,Very Poor
Delhi,2019-11-05,190.41,296.98,13.17,53.16,33.01,1.43,39.23,385.0,Very Poor
Delhi,2015-12-03,190.14,412.29,19.24,109.61,52.48,1.74,86.19,385.0,Very Poor
Delhi,2018-12-06,218.06,395.33,16.49,156.61,52.53,3.04,40.87,385.0,Very Poor
Delhi,2019-01-11,278.95,432.2,20.03,151.4,56.53,2.9,35.61,401.0,Severe
Delhi,2016-01-25,217.05,362.08,16.09,84.08,44.74,1.32,103.53,401.0,Severe
Delhi,2017-01-12,216.73,423.24,20.33,75.14,43.41,0.95,32.17,417.0,Severe
Delhi,2017-03-23,151.17,342.53,27.21,29.17,73.23,0.55,31.7,417.0,Severe
Delhi,2019-12-31,245.53,338.18,11.03,64.57,48.22,1.8,28.07,417.0,Severe
Delhi,2019-10-28,301.39,420.35,18.03,59.73,40.16,1.77,42.79,417.0,Severe
Delhi,2015-12-31,240.97,389.18,24.08,131.21,72.69,2.38,87.26,433.0,Severe
Delhi,2018-11-01,236.67,416.97,20.12,133.14,58.01,2.97,45.98,433.0,Severe
Delhi,2017-02-24,451.25,104.82,6.64,16.05,29.63,0.0,55.11,449.0,Severe
Delhi,2016-01-02,239.21,395.29,23.33,126.63,65.11,2.15,90.45,465.0,Severe
Delhi,2017-10-20,426.52,387.13,36.85,47.28,48.79,1.06,41.14,497.0,Severe
Delhi,2017-04-08,151.25,410.15,33.4,56.4,55.26,0.48,36.52,497.0,Severe
Delhi,2016-11-11,295.88,491.38,35.04,56.6,88.96,1.62,50.03,514.0,Severe
Delhi,2019-01-17,358.91,519.49,19.63,147.7,60.95,3.13,39.76,515.0,Severe
Delhi,2017-11-08,639.19,796.88,20.46,104.65,82.96,2.74,55.51,675.0,Severe
Delhi,2020-05-29,24.62,66.66,9.95,14.69,32.19,0.77,47.48,129.0,Moderate
Delhi,2019-07-08,49.12,148.79,10.64,28.57,33.43,1.15,35.11,129.0,Moderate
Delhi,2020-04-23,54.71,127.82,17.39,22.92,30.02,0.91,43.99,129.0,Moderate
Delhi,2019-07-20,46.43,117.84,8.6,34.22,34.1,1.15,29.1,137.0,Moderate
Delhi,2017-09-20,70.81,111.9,15.901253291205897,21.37,56.47,0.44,31.95,137.0,Moderate
Delhi,2017-09-30,74.2,125.73,6.64,8.59,44.1,0.3,38.44,137.0,Moderate
Delhi,2018-09-06,49.44,138.52,10.13,43.56,30.78,0.96,26.24,137.0,Moderate
Delhi,2019-06-23,42.06,126.12,10.11,19.84,31.36,0.95,57.33,153.0,Moderate
Delhi,2018-06-10,67.02,141.09,7.35,38.52,49.24,0.93,45.16,153.0,Moderate
Delhi,2019-04-01,59.08,170.14,20.09,32.02,27.21,0.88,54.95,153.0,Moderate
Delhi,2018-06-09,52.79,136.75,6.41,36.36,40.4,0.9,41.95,153.0,Moderate
Delhi,2020-05-26,55.38,190.11,16.82,37.41,27.06,1.1,38.73,153.0,Moderate
Delhi,2018-05-02,66.74,189.28,7.65,42.86,37.69,1.02,64.55,161.0,Moderate
Delhi,2019-06-26,67.36,155.9,12.87,34.44,30.64,1.16,46.26,161.0,Moderate
Delhi,2016-08-19,59.03,153.16,8.84,62.04,28.14,1.15,69.54,169.0,Moderate
Delhi,2017-09-15,64.37,127.68,15.901253291205897,12.73,31.02,0.36,27.32,169.0,Moderate
Delhi,2016-08-29,54.73,189.12,8.92,52.4,29.89,1.1,40.47,169.0,Moderate
Delhi,2019-06-27,65.3,230.98,13.46,38.24,29.35,1.16,46.84,169.0,Moderate
Delhi,2020-02-24,70.59,145.05,15.94,51.6,33.19,1.02,33.36,169.0,Moderate
Delhi,2019-02-09,82.5,165.94,13.25,41.45,28.42,0.96,33.55,169.0,Moderate
Delhi,2019-02-24,89.34,161.89,18.99,42.89,29.95,1.03,38.02,169.0,Moderate
Delhi,2016-09-11,45.89,164.1,10.92,67.7,20.4,2.36,52.36,177.0,Moderate
